2674.534 68.94939 135.0212
2777.634 -155.4196 95.54138
597.2403 -31.17746 112.4674
571.9592 6.69037 52.08978
615.0026 -45.66034 87.30285
1989.161 -317.8254 137.816
694.7671 -41.92805 78.414
1093.989 -81.97284 65.341
1007.513 -140.4734 104.1894
639.0449 19.45104 182.3266
1467.71 15.10141 41.6136
1053.902 -42.60896 88.48032
518.3676 -12.49761 180.7168
1169.595 272.0905 296.6481
654.3328 20.71083 102.8368
1106.008 -80.20238 86.07621
751.3432 -30.31671 83.53026
821.566 -28.29572 75.54728
684.7544 -65.65701 142.6951
1772.493 297.4578 166.9324
564.2302 -41.44228 84.65558
554.2955 -36.3127 67.52474
1129.605 -6.521635 75.41768
1072.15 -26.3103 103.426
693.0264 -63.63605 65.67749
975.7159 -132.3928 106.6078
671.4112 -0.9347886 106.7413
1347.513 26.59071 132.6674
441.4669 7.308306 65.00372
827.3507 -64.3002 117.6823
735.998 -13.18097 151.1281
607.1742 29.83484 61.58001
482.8888 -59.343 127.2961
586.5051 -60.54735 70.91958
802.03 -21.71328 83.25435
1410.611 -148.3941 151.4533
745.1405 -65.84388 74.11441
1242.139 49.42355 78.31896
2828.988 44.3671 88.53754
604.1439 8.516978 168.2742
1143.764 23.20153 80.94651
521.148 3.7076 52.56426
891.6862 3.175149 80.32772
714.3756 55.57172 83.37884
747.11 3.808548 90.30388
594.5056 35.5591 151.5974
1342.243 148.9792 147.2253
1503.08 16.30647 77.20616
1822.348 -8.242207 70.47856
980.1319 0.2833107 72.565
2361.733 121.166 103.6813
922.906 -1.969378 70.2596
1241.625 -93.14529 76.66981
870.1741 -103.7484 189.1511
1067.765 110.3901 90.04534
586.9943 -38.19311 76.4396
1237.98 -287.9467 255.0077
771.6502 -41.73091 105.617
1313.015 -121.0692 63.79873
745.6305 -7.359003 67.17206
616.3172 -38.46068 91.43796
718.9539 -4.472561 103.9518
608.8133 -45.64287 86.85368
1954.345 -134.704 162.0694
685.9236 -146.6415 152.6866
968.1434 41.06125 157.0038
1149.213 -21.52647 47.21889
1704.935 -328.8728 208.6458
698.68 -34.17331 79.06793
1281.157 -23.57988 154.6713
1050.863 -48.28537 102.1944
902.3971 -7.623302 75.52071
1003.422 -31.10329 68.01006
1519.489 -154.2732 141.5618
595.5702 -9.78781 130.1383
1051.455 103.7324 161.4966
1055.189 10.92366 89.30097
944.8773 -45.55828 103.897
909.3626 39.71217 46.03738
575.2648 6.903923 107.2499
1314.804 -247.4521 135.1474
974.502 38.1556 72.85804
823.4041 -44.5778 122.0311
605.9328 -39.355 85.46984
506.1979 12.01352 99.67648
1362.49 -119.8591 86.2408
1441.032 -106.0388 88.49247
534.2685 17.42456 109.7363
1497.824 -55.37585 87.7729
899.7699 7.292776 31.8125
747.4975 -18.21696 101.7879
540.7335 13.02777 61.54649
518.225 85.99215 106.7215
759.6062 -115.3345 103.8962
1298.655 -135.6715 97.13171
1383.468 31.1184 104.4709
442.8379 -16.29531 59.19096
801.5925 158.6563 122.7688
674.0623 15.87005 79.46534
1072.441 61.98863 121.2291
