4521.482 -45.19367 1153.823
2122.322 125.1154 720.2887
5542.728 1798.548 973.1111
1940.451 445.6554 516.1614
1081.569 495.1834 801.7598
1952.253 903.8567 736.8681
783.8954 389.9658 519.8296
999.4331 484.845 565.2062
1084.562 405.7753 513.9535
1886.336 800.2346 828.1408
1489.761 810.6818 720.5156
1620.021 1075.378 1099.475
1765.35 625.2524 487.0828
1028.895 388.0585 433.4675
1765.345 715.7367 659.0991
1164.7 654.3433 732.4017
1984.774 959.7167 903.9407
1556.795 669.4034 824.7012
2654.43 1420.385 1172.754
2499.239 2068.237 2067.293
1038.048 524.412 612.9851
2100.518 1375.21 1157.355
1589.212 899.9805 1230.262
2168.195 511.2895 670.8026
1177.532 587.796 806.1547
1121.088 653.3315 662.6829
1766.533 970.5502 785.7107
3789.181 1565.74 963.5387
2292.323 1294.905 1018.66
1022.718 633.1306 868.4273
2605.74 999.0257 662.8028
1569.649 923.0636 868.9658
2146.969 1210.947 974.9129
1434.347 388.116 573.0229
1957.85 1372.482 1315.415
1240.416 676.8702 1125.323
2993.127 1529.725 1267.572
1172.993 659.716 910.925
1632.226 910.5646 885.4308
838.9969 405.3762 643.8934
3249.419 1461.637 948.2363
2244.447 978.9048 628.9957
1496.498 782.432 801.4158
1871.313 807.8365 643.8711
1595.473 910.9522 942.8567
1828.547 827.928 666.2113
2793.448 1497.966 1168.242
1408.243 682.2167 571.587
1162.156 599.7575 592.5925
1264.256 808.3211 891.488
1269.372 440.5972 704.1479
1712.271 1140.469 1097.03
1780.181 1044.145 1218.182
1416.674 620.9107 1162.46
1861.413 1028.34 797.8909
2020.011 1056.959 936.8748
1957.23 1076.461 993.8917
1495.346 766.6373 965.3342
1821.224 928.0568 712.5499
3709.267 1622.656 888.701
1392.716 526.6255 505.8669
1267.102 644.77 557.9188
1543.529 882.6284 846.9345
1107.363 586.5739 774.4191
2020.424 839.2613 687.5715
1312.314 637.5503 718.1971
2177.048 1219.836 934.3517
1565.498 639.0485 607.948
2012.487 845.6693 798.2859
1948.439 910.8604 969.0794
1462.713 741.0158 718.36
1217.82 478.1234 463.5016
1554.12 382.133 367.1419
1503.415 700.6066 564.5423
1628.861 316.1081 505.0897
1048.932 506.3572 518.675
1651.25 809.0514 691.3374
1935.794 947.0701 747.9025
1697.016 851.5412 636.7576
1058.49 406.6497 431.8142
1694.67 904.5373 864.0098
2053.838 973.5944 844.379
1876.863 827.8428 852.874
3036.684 730.0161 586.6691
1523.9 577.8631 546.9823
3896.033 2000.08 1479.468
1730.671 867.6809 729.1851
2009.138 816.044 791.1476
1810.313 943.5966 860.4874
2084.381 784.8101 637.7574
1557.043 822.8938 805.0048
1380.232 702.3003 724.1276
1660.04 571.2296 535.5237
2196.516 862.8898 818.5478
1976.91 842.089 910.2264
2037.606 677.2937 516.6143
1055.382 355.0043 377.6245
1683.289 803.5308 732.8966
1547.566 1007.466 894.2101
1403.668 570.9938 567.9443
